0, 0.060, -18.501, -18.778
0, 0.020, -18.710, -18.383
0, 0.000, -19.030, -18.729
0, 0.000, -18.759, -18.703
0, 0.120, -17.863, -16.850
0, 0.100, -17.588, -13.368
0, 0.000, -19.030, -18.752
1, 0.100, -17.640, -17.484
1, 0.440, -13.542, -15.384
1, 0.320, -15.670, -13.355
1, 0.780, -9.915, -8.843
1, 0.100, -17.770, -18.095
1, 0.560, -11.891, -9.617
1, 0.040, -18.914, -18.639
2, 0.660, -10.066, -11.013
2, 0.900, -9.849, -8.229
2, 0.720, -9.578, -8.517
2, 0.780, -9.323, -7.896
2, 0.700, -10.325, -7.940
2, 0.520, -12.409, -13.058
2, 0.140, -17.483, -17.447
3, 0.860, -8.439, -7.120
3, 0.880, -8.415, -8.291
3, 0.840, -8.904, -7.857
3, 0.860, -9.177, -8.912
3, 0.900, -8.102, -8.065
3, 0.600, -11.918, -8.465
3, 0.640, -10.853, -9.469
4, 0.840, -8.755, -6.994
4, 0.860, -9.315, -8.175
4, 0.840, -9.036, -7.952
4, 0.900, -8.295, -8.257
4, 0.820, -9.205, -7.731
4, 0.840, -9.226, -8.841
4, 0.720, -10.721, -8.305
5, 0.820, -8.532, -8.011
5, 0.800, -9.274, -7.521
5, 0.940, -8.446, -8.233
5, 0.740, -9.682, -8.019
5, 0.540, -11.987, -8.262
5, 0.940, -7.675, -8.533
5, 0.840, -8.897, -7.730
6, 0.900, -8.333, -7.708
6, 0.800, -8.917, -7.574
6, 0.840, -8.502, -8.031
6, 0.840, -8.055, -7.791
6, 0.820, -8.889, -7.867
6, 0.820, -9.195, -7.948
6, 0.800, -8.515, -7.926
7, 0.820, -8.904, -8.342
7, 0.860, -9.000, -8.040
7, 0.860, -8.807, -7.538
7, 0.840, -8.057, -7.032
7, 0.900, -8.665, -8.313
7, 0.740, -10.180, -7.487
7, 0.680, -11.314, -8.083
8, 0.840, -8.327, -7.221
8, 0.880, -8.491, -7.623
8, 0.860, -8.726, -8.396
8, 0.880, -8.411, -7.388
8, 0.900, -7.888, -7.973
8, 0.860, -7.330, -7.534
8, 0.920, -8.154, -8.003
