0, 0.020, -18.949, -18.855
0, 0.000, -19.030, -17.684
0, 0.020, -18.939, -18.230
0, 0.020, -18.976, -16.911
0, 0.040, -18.567, -17.031
0, 0.000, -19.030, -17.224
1, 0.200, -17.357, -16.304
1, 0.060, -18.667, -17.813
1, 0.160, -17.176, -15.671
1, 0.200, -16.297, -14.162
1, 0.220, -16.419, -16.189
1, 0.020, -18.835, -18.274
2, 0.420, -13.654, -15.114
2, 0.640, -10.632, -12.339
2, 0.680, -10.322, -10.616
2, 0.760, -9.918, -13.262
2, 0.580, -11.915, -12.187
2, 0.120, -17.382, -17.433
3, 0.720, -10.272, -11.478
3, 0.620, -10.872, -11.471
3, 0.620, -10.956, -12.556
3, 0.740, -9.370, -10.800
3, 0.700, -9.757, -11.272
3, 0.560, -11.911, -12.704
4, 0.680, -10.358, -11.148
4, 0.580, -11.492, -10.604
4, 0.840, -8.637, -11.855
4, 0.680, -10.728, -11.396
4, 0.660, -10.445, -10.522
4, 0.760, -9.463, -11.833
5, 0.560, -11.600, -11.159
5, 0.720, -9.362, -11.255
5, 0.780, -9.139, -12.173
5, 0.640, -10.790, -11.700
5, 0.780, -8.862, -10.965
5, 0.660, -10.275, -10.651
6, 0.860, -8.293, -10.989
6, 0.820, -8.118, -10.539
6, 0.780, -8.663, -11.580
6, 0.820, -8.474, -10.100
6, 0.860, -8.011, -10.955
6, 0.760, -9.148, -11.114
7, 0.860, -7.956, -10.783
7, 0.740, -9.669, -11.363
7, 0.640, -10.395, -10.708
7, 0.560, -11.266, -10.634
7, 0.680, -9.934, -10.738
7, 0.840, -8.316, -10.786
8, 0.480, -12.854, -10.930
8, 0.780, -8.527, -10.936
8, 0.800, -9.004, -11.266
8, 0.760, -8.966, -10.960
8, 0.740, -9.692, -10.798
8, 0.660, -10.058, -9.947
9, 0.880, -7.605, -10.995
9, 0.840, -8.178, -10.585
9, 0.660, -10.495, -11.074
9, 0.820, -8.084, -10.602
9, 0.760, -9.338, -10.867
9, 0.840, -7.943, -10.970
10, 0.780, -8.639, -10.185
10, 0.780, -8.925, -10.744
10, 0.820, -8.473, -10.967
10, 0.800, -8.686, -11.518
10, 0.680, -10.378, -11.170
10, 0.760, -9.534, -10.849
11, 0.820, -7.930, -10.991
11, 0.740, -9.606, -10.663
11, 0.720, -9.618, -11.288
11, 0.760, -9.181, -10.410
11, 0.620, -10.833, -10.653
11, 0.700, -9.410, -10.568
12, 0.620, -11.029, -11.032
12, 0.640, -10.579, -10.684
12, 0.760, -8.534, -11.034
12, 0.760, -9.077, -10.733
12, 0.820, -8.556, -11.353
12, 0.680, -10.348, -11.315
13, 0.760, -9.179, -11.330
13, 0.720, -9.164, -10.508
13, 0.820, -8.355, -10.255
13, 0.820, -8.194, -11.069
13, 0.860, -7.975, -10.364
13, 0.560, -11.741, -11.200
14, 0.760, -9.129, -10.882
14, 0.800, -8.731, -10.505
14, 0.740, -9.370, -10.697
14, 0.700, -10.007, -10.742
14, 0.640, -10.587, -10.960
14, 0.820, -8.216, -11.143
15, 0.540, -11.938, -10.727
15, 0.840, -8.092, -10.245
15, 0.820, -8.159, -10.825
15, 0.780, -8.861, -10.553
15, 0.820, -8.307, -10.216
15, 0.780, -8.627, -11.057
16, 0.660, -9.978, -10.724
16, 0.920, -6.889, -9.948
16, 0.780, -8.526, -10.439
16, 0.860, -7.709, -11.308
16, 0.780, -8.613, -10.155
16, 0.740, -9.604, -11.484
17, 0.680, -10.022, -10.435
17, 0.780, -8.377, -10.221
17, 0.860, -7.599, -10.737
17, 0.880, -7.325, -10.800
17, 0.640, -10.541, -10.694
17, 0.700, -9.665, -11.250
18, 0.760, -9.072, -10.815
18, 0.800, -8.385, -10.056
18, 0.560, -11.503, -10.126
18, 0.800, -8.120, -10.966
18, 0.840, -7.924, -10.440
18, 0.920, -7.237, -11.674
19, 0.780, -8.745, -11.028
19, 0.820, -8.117, -10.282
19, 0.760, -8.910, -10.589
19, 0.760, -8.675, -10.559
19, 0.800, -8.431, -10.457
19, 0.800, -8.490, -10.444
20, 0.760, -8.894, -10.602
20, 0.780, -8.584, -10.287
20, 0.880, -7.339, -10.834
20, 0.840, -8.247, -11.183
20, 0.740, -9.193, -10.761
20, 0.740, -9.111, -11.051
21, 0.780, -9.041, -11.387
21, 0.780, -8.649, -9.918
21, 0.720, -9.698, -10.999
21, 0.740, -9.428, -10.505
21, 0.800, -8.035, -9.864
21, 0.860, -8.089, -11.362
22, 0.840, -7.868, -10.880
22, 0.800, -8.355, -10.261
22, 0.840, -8.051, -10.332
22, 0.720, -9.653, -10.339
22, 0.800, -8.345, -10.830
22, 0.920, -7.127, -10.247
23, 0.720, -9.639, -10.522
23, 0.720, -9.503, -10.123
23, 0.860, -7.699, -9.978
23, 0.880, -7.330, -10.820
23, 0.860, -7.843, -10.735
23, 0.820, -8.033, -10.410
24, 0.820, -8.160, -10.857
24, 0.660, -9.456, -10.395
24, 0.820, -8.258, -10.865
24, 0.680, -9.873, -10.624
24, 0.900, -7.186, -10.584
24, 0.760, -8.854, -10.697
