0, 0.320, -7.563, -5.241
0, 0.300, -7.638, -4.176
0, 0.480, -6.537, -4.707
0, 0.280, -7.754, -6.168
0, 0.400, -6.919, -5.707
0, 0.440, -6.821, -5.689
1, 0.340, -7.366, -5.843
1, 0.360, -7.283, -4.830
1, 0.400, -6.919, -5.083
1, 0.420, -6.914, -5.761
1, 0.380, -6.913, -4.925
1, 0.420, -6.949, -5.405
2, 0.400, -7.279, -5.867
2, 0.400, -6.863, -5.874
2, 0.380, -7.030, -5.138
2, 0.360, -7.127, -5.111
2, 0.400, -7.064, -5.334
2, 0.300, -7.539, -5.450
3, 0.480, -6.408, -5.146
3, 0.340, -7.221, -5.397
3, 0.460, -6.589, -5.694
3, 0.300, -7.618, -4.717
3, 0.420, -6.757, -5.050
3, 0.400, -7.207, -5.681
4, 0.380, -7.644, -5.609
4, 0.440, -6.713, -5.738
4, 0.420, -6.888, -5.920
4, 0.480, -7.183, -5.749
4, 0.320, -7.468, -5.747
4, 0.340, -7.445, -5.124
5, 0.320, -7.586, -5.615
5, 0.420, -7.093, -5.848
5, 0.340, -7.473, -5.322
5, 0.440, -7.066, -5.571
5, 0.320, -7.683, -5.432
5, 0.400, -6.831, -4.776
6, 0.440, -6.827, -5.537
6, 0.220, -8.362, -5.909
6, 0.440, -7.098, -5.659
6, 0.500, -6.252, -5.430
6, 0.360, -7.586, -5.215
6, 0.440, -6.995, -5.546
7, 0.460, -6.587, -5.967
7, 0.300, -7.713, -5.672
7, 0.520, -6.408, -5.475
7, 0.420, -6.764, -5.389
7, 0.380, -7.146, -5.611
7, 0.400, -7.412, -5.838
8, 0.340, -7.530, -5.830
8, 0.340, -7.662, -5.722
8, 0.460, -6.892, -5.592
8, 0.420, -6.827, -5.717
8, 0.400, -6.910, -5.322
8, 0.260, -7.916, -5.734
9, 0.460, -6.696, -5.803
9, 0.500, -6.990, -5.940
9, 0.440, -6.893, -5.273
9, 0.380, -7.107, -5.182
9, 0.380, -7.069, -6.131
9, 0.360, -7.307, -5.904
10, 0.360, -7.634, -5.715
10, 0.240, -8.250, -5.777
10, 0.360, -7.549, -5.502
10, 0.420, -6.851, -5.719
10, 0.420, -6.673, -5.905
10, 0.340, -7.489, -5.147
11, 0.320, -7.721, -5.973
11, 0.400, -7.132, -5.670
11, 0.480, -6.710, -5.834
11, 0.360, -7.270, -5.352
11, 0.260, -7.762, -5.385
11, 0.560, -7.045, -5.841
12, 0.380, -7.129, -6.152
12, 0.420, -7.123, -5.368
12, 0.300, -7.687, -5.383
12, 0.380, -7.524, -5.585
12, 0.400, -7.217, -5.895
12, 0.300, -7.662, -5.481
13, 0.560, -6.690, -5.836
13, 0.440, -7.084, -5.902
13, 0.360, -7.345, -5.717
13, 0.340, -7.388, -5.623
13, 0.480, -6.909, -5.979
13, 0.440, -6.578, -5.469
14, 0.360, -7.382, -5.586
14, 0.440, -7.280, -5.909
14, 0.380, -7.446, -5.801
14, 0.300, -7.656, -5.248
14, 0.460, -6.747, -5.602
14, 0.440, -6.688, -5.720
