0, 0.000, 0.000, 46.162
0, 0.000, 0.000, 47.413
0, 0.020, 0.931, 46.269
0, 0.020, 0.951, 46.382
0, 0.040, 1.842, 45.466
0, 0.020, 0.931, 46.335
1, 0.000, 0.186, 45.939
1, 0.000, 0.000, 44.912
1, 0.000, 0.000, 45.430
1, 0.000, 0.000, 44.135
1, 0.000, 0.000, 45.621
1, 0.000, 0.000, 45.231
2, 0.040, 1.962, 51.294
2, 0.000, 0.000, 45.140
2, 0.000, 0.000, 44.315
2, 0.000, 0.000, 43.766
2, 0.020, 0.951, 45.107
2, 0.020, 0.951, 44.012
3, 0.080, 2.794, 79.147
3, 0.000, 0.000, 44.633
3, 0.000, 0.000, 45.317
3, 0.020, 0.912, 44.161
3, 0.000, 0.020, 44.217
3, 0.000, 0.000, 44.001
4, 0.020, 2.313, 123.408
4, 0.020, 0.892, 43.953
4, 0.020, 0.911, 43.812
4, 0.000, 0.000, 44.101
4, 0.020, 0.951, 44.707
4, 0.000, 0.169, 44.111
5, 0.040, 1.721, 209.362
5, 0.000, 0.000, 44.622
5, 0.000, 0.000, 43.384
5, 0.000, 0.000, 45.646
5, 0.020, 0.951, 44.150
5, 0.000, 0.000, 122.686
6, 0.080, 3.142, 150.529
6, 0.020, 1.166, 43.650
6, 0.020, 0.784, 43.970
6, 0.000, 0.277, 234.980
6, 0.020, 0.990, 42.943
6, 0.060, 2.281, 516.616
7, 0.000, 0.483, 116.439
7, 0.020, 0.951, 44.100
7, 0.000, 0.000, 44.160
7, 0.020, 2.166, 317.194
7, 0.000, 0.000, 43.483
7, 0.000, 0.281, 169.971
8, 0.020, 0.837, 75.675
8, 0.020, 0.873, 43.738
8, 0.000, 0.000, 43.012
8, 0.020, 1.605, 255.895
8, 0.020, 0.951, 43.106
8, 0.020, 0.951, 64.559
9, 0.000, 0.085, 52.157
9, 0.000, 0.219, 43.975
9, 0.020, 0.951, 44.904
9, 0.000, 1.836, 206.291
9, 0.000, 0.000, 43.902
9, 0.020, 0.951, 60.839
